C/C++ Header,./tools/memory_watcher/call_stack.h,34,56,78
Teamcenter def,./third_party/mesa/MesaLib/src/mesa/drivers/windows/gdi/mesa.def,0,0,963
C/C++ Header,./chrome_frame/bho.h,24,19,82
C,./third_party/mesa/MesaLib/src/gallium/drivers/r600/r600_screen.c,25,39,229
C++,./net/third_party/mozilla_security_manager/nsNSSCertificateDB.cpp,20,76,137
C++,./media/base/mock_filters.cc,26,3,53
C/C++ Header,./chrome/installer/gcapi/gcapi.h,9,21,24
C/C++ Header,./o3d/core/cross/draw_list.h,30,57,68
C++,./chrome/browser/in_process_webkit/indexed_db_key_utility_client.cc,52,26,213
HTML,./o3d/samples/gpu2d/regression-tests/orientation-bug-2.html,4,31,16
Objective C++,./chrome/browser/ui/cocoa/location_bar/omnibox_popup_view_unittest.mm,13,12,43
C/C++ Header,./chrome/browser/extensions/extension_devtools_bridge.h,17,11,29
CSS,./o3d/samples/third_party/codemirror/css/csscolors.css,10,0,37
HTML,./chrome/third_party/jstemplate/tutorial_examples/06-jsdisplay.html,3,3,34
C/C++ Header,./chrome/browser/dom_ui/options/dom_options_util.h,6,7,8
C/C++ Header,./third_party/yasm/source/config/linux/config.h,56,82,38
HTML,./chrome/test/data/npapi/self_delete_plugin_geturl.html,7,0,30
C/C++ Header,./chrome/plugin/plugin_interpose_util_mac.h,16,19,22
HTML,./chrome/test/data/extensions/api_test/tabs/on_removed/test.html,0,0,2
C/C++ Header,./chrome/test/mini_installer_test/mini_installer_test_util.h,24,39,47
C++,./base/stringprintf.cc,27,28,120
C/C++ Header,./ui/base/models/accelerator.h,21,14,54
C,./third_party/mesa/MesaLib/src/gallium/tests/graw/clear.c,22,17,76
Python,./tools/python/google/platform_utils_linux.py,24,54,71
C++,./chrome/browser/automation/ui_controls_win.cc,77,35,261
C/C++ Header,./base/safe_strerror_posix.h,6,24,7
C++,./chrome/app/dummy_main_functions.cc,12,5,35
C/C++ Header,./chrome/browser/ui/views/infobars/infobar_button_border.h,11,7,35
C++,./chrome/renderer/translate_helper.cc,55,49,276
C++,./net/proxy/proxy_resolver_mac.cc,31,37,127
C,./third_party/gles2_book/Common/Source/esTransform.c,39,18,147
C++,./chrome/browser/password_manager/password_store_win_unittest.cc,85,46,373
C/C++ Header,./ui/base/x/active_window_watcher_x.h,17,10,33
HTML,./chrome/browser/resources/options/add_startup_page_overlay.html,0,0,19
C++,./o3d/statsreport/const-win32.cc,5,31,10
